"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26299","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18994","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20354","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11830","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","13918","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14737","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12178","ON AIR > VOD 영상 재생 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11668","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20916","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","814","장바구니 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17063","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11869","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","216","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-13","passed","2026-07-13","","","",""
"","880","방송 알림 설정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","13801","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14687","상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18783","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1417","배송지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17561","카테고리 정상 노출 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18288","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","803","환불 계좌 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18559","상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","824","알파포인트 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11914","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17973","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14664","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22074","상품 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19444","GNB 메뉴별 화면 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15585","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","44275","일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","879","좋아요 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1447","혜택 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11104","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14657","상품 > 상품평 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14664","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","844","기프티쇼 선물함 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22550","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","761","최근 본 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15331","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","758","공지 사항 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17450","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20185","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15738","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14731","상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","898","이용권등록 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1469","선물 메시지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11463","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","750","거래 증빙 서류 신청/조회 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1025","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12489","주문 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1401","상품평 확인","","2026-07-13","passed","2026-07-13","","","",""
"","429","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11858","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","898","잔액형 상품권 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22121","회원 정보 수정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17390","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17422","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15549","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-13","passed","2026-07-13","","","",""
"","359","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","41745","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","801","간편 로그인 연결 확인","","2026-07-13","passed","2026-07-13","","","",""
"","116","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","772","1:1 문의하기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20421","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14130","검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","750","문의 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","844","자주하는 질문 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1044","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","2020","취소/교환/반품 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11559","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","26329","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","771","1:1 문의하기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","13871","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","48008","일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18361","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11754","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20159","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16958","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","21857","회원 정보 수정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","795","선물 메시지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16303","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12247","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","834","이용권등록 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14775","상품 > 상품문의 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","970","배송지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","3648","상품평 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17423","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14656","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","815","환불 계좌 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","211","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17903","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1549","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17313","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","772","기프티쇼 선물함 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11628","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17725","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14963","상품 > 상세정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","814","자주하는 질문 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14129","검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22387","상품 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11832","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","109","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20315","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","890","혜택 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","810","좋아요 확인","","2026-07-13","passed","2026-07-13","","","",""
"","202","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-13","passed","2026-07-13","","","",""
"","820","간편 로그인 연결 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18288","상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","41859","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19433","GNB 메뉴별 화면 확인","","2026-07-13","passed","2026-07-13","","","",""
"","890","공지 사항 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20936","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-13","passed","2026-07-13","","","",""
"","853","잔액형 상품권 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20214","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","762","연락처 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14309","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","418","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17605","카테고리 정상 노출 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","785","최근 본 상품 확인","","2026-07-13","passed","2026-07-13","","","",""
"","851","거래 증빙 서류 신청/조회 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12349","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11133","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15192","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15519","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11841","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15874","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","878","방송 알림 설정 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12593","주문 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","12200","ON AIR > VOD 영상 재생 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14720","상품 > 상품평 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","14721","상품 > 구매정보 탭 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15029","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","845","알파포인트 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15448","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15854","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","777","문의 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1410","취소/교환/반품 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1629","장바구니 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1052","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","13789","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12637","GNB 메뉴별 화면 확인","","2026-07-14","passed","2026-07-14","","","",""
"","8365","상품 > 상품문의 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11125","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1546","혜택 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","813","문의 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12283","ON AIR > VOD 영상 재생 확인","","2026-07-14","passed","2026-07-14","","","",""
"","19892","상품 > 좋아요 추가 및 삭제 확인","","2026-07-14","passed","2026-07-14","","","",""
"","13557","혜택/이벤트 > 이달의 선물 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1431","상품평 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14888","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","19007","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","522","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","877","1:1 문의하기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14505","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","8441","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12216","주문 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","848","자주하는 질문 확인","","2026-07-14","passed","2026-07-14","","","",""
"","820","연락처 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","5934","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11913","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-14","passed","2026-07-14","","","",""
"","45941","일반 계정 로그인 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15232","상품 > 상세정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","8086","상품 > 구매정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","42431","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15111","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","972","배송지 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","113","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17720","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14967","상품 > 상품평 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","915","잔액형 상품권 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12192","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","774","선물 메시지 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","15758","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","829","최근 본 상품 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12851","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","875","거래 증빙 서류 신청/조회 확인","","2026-07-14","passed","2026-07-14","","","",""
"","10381","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","20490","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","20214","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","813","좋아요 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21654","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-14","passed","2026-07-14","","","",""
"","924","이용권등록 확인","","2026-07-14","passed","2026-07-14","","","",""
"","846","환불 계좌 관리 확인","","2026-07-14","passed","2026-07-14","","","",""
"","18818","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11324","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","215","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17668","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17814","카테고리 정상 노출 및 필터 기능 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21999","상품 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14079","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","802","기프티쇼 선물함 확인","","2026-07-14","passed","2026-07-14","","","",""
"","429","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21952","회원 정보 수정 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12063","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","837","알파포인트 확인","","2026-07-14","passed","2026-07-14","","","",""
"","13893","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","859","방송 알림 설정 확인","","2026-07-14","passed","2026-07-14","","","",""
"","1405","취소/교환/반품 내역 확인","","2026-07-14","passed","2026-07-14","","","",""
"","847","공지 사항 확인","","2026-07-14","passed","2026-07-14","","","",""
"","16291","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-14","passed","2026-07-14","","","",""
"","9875","검색 후 상품 상세 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","5382","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","16087","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-14","passed","2026-07-14","","","",""
"","12203","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","21193","상품(선택 후 뒤로가기) 추천구좌 상품 및 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","818","간편 로그인 연결 확인","","2026-07-14","passed","2026-07-14","","","",""
"","782","장바구니 확인","","2026-07-14","passed","2026-07-14","","","",""
